Material: Aluminum
Thickness: 10.0 mm
Longitudinal wave velocity: 6148.934278633423 m/s
Shear wave velocity: 3097.3259457927006 m/s

S0				S1				S2				S3				S4				A0				A1				A2				A3				A4
fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	fd [kHz mm]	vp [m/s]	
6363.6		2897.8																		6161.6		2876.1		7777.8		3272.6												
6464.6		2896.9																		6262.6		2876.9		7878.8		3265.7												
6565.7		2896.1																		6363.6		2877.6		7979.8		3259.2												
6666.7		2895.3																		6464.6		2878.3		8080.8		3253.1												
6767.7		2894.6																		6565.7		2878.9		8181.8		3247.3												
6868.7		2894.0																		6666.7		2879.5		8282.8		3241.7												
6969.7		2893.4																		6767.7		2880.0		8383.8		3236.5												
7070.7		2892.9																		6868.7		2880.5		8484.8		3231.5												
7171.7		2892.4																		6969.7		2881.0		8585.9		3226.8												
7272.7		2891.9																		7070.7		2881.4		8686.9		3222.4												
7373.7		2891.5																		7171.7		2881.8		8787.9		3218.1												
7474.7		2891.1																		7272.7		2882.2		8888.9		3214.1												
7575.8		2890.8																		7373.7		2882.5		8989.9		3210.2												
7676.8		2890.5																		7474.7		2882.8		9090.9		3206.5												
7777.8		2890.2																		7575.8		2883.1		9191.9		3203.0												
7878.8		2889.9																		7676.8		2883.4																
7979.8		2889.7																		7777.8		2883.6																
8080.8		2889.4																		7878.8		2883.9																
8181.8		2889.2																		7979.8		2884.1																
8282.8		2889.0																		8080.8		2884.3																
8383.8		2888.9																		8181.8		2884.5																
8484.8		2888.7																		8282.8		2884.6																
8585.9		2888.5																		8383.8		2884.8																
8686.9		2888.4																		8484.8		2885.0																
8787.9		2888.3																		8585.9		2885.1																
8888.9		2888.2																		8686.9		2885.2																
8989.9		2888.1																		8787.9		2885.3																
9090.9		2888.0																		8888.9		2885.4																
9191.9		2887.9																		8989.9		2885.5																
9292.9		2887.8																		9090.9		2885.6																
9393.9		2887.7																		9191.9		2885.7																
9494.9		2887.6																		9292.9		2885.8																
9596.0		2887.6																		9393.9		2885.9																
9697.0		2887.5																		9494.9		2885.9																
9798.0		2887.5																		9596.0		2886.0																
9899.0		2887.4																		9697.0		2886.1																
																				9798.0		2886.1																
																				9899.0		2886.2																
																				10000.0		2886.2																
